ID,feed_id,method_id,pollutant_averaging,pollutant_id,pollutant_unit,date,pollutant_value,station_id,X,Y,ID_estacion
41,UYMVD_2015_1_5_16,UYMVD_NO2_2,1,NO2,ug/m3,05/01/15 16:00,62,UYMVD_E5,576179378,6138373493,Tres Cruces 2
42,UYMVD_2015_1_5_17,UYMVD_NO2_2,1,NO2,ug/m3,05/01/15 17:00,70,UYMVD_E5,576179378,6138373493,Tres Cruces 2
43,UYMVD_2015_1_5_18,UYMVD_NO2_2,1,NO2,ug/m3,05/01/15 18:00,62,UYMVD_E5,576179378,6138373493,Tres Cruces 2
44,UYMVD_2015_1_5_19,UYMVD_NO2_2,1,NO2,ug/m3,05/01/15 19:00,38,UYMVD_E5,576179378,6138373493,Tres Cruces 2
45,UYMVD_2015_1_5_20,UYMVD_NO2_2,1,NO2,ug/m3,05/01/15 20:00,43,UYMVD_E5,576179378,6138373493,Tres Cruces 2
46,UYMVD_2015_1_5_21,UYMVD_NO2_2,1,NO2,ug/m3,05/01/15 21:00,42,UYMVD_E5,576179378,6138373493,Tres Cruces 2
47,UYMVD_2015_1_5_22,UYMVD_NO2_2,1,NO2,ug/m3,05/01/15 22:00,39,UYMVD_E5,576179378,6138373493,Tres Cruces 2
48,UYMVD_2015_1_5_23,UYMVD_NO2_2,1,NO2,ug/m3,05/01/15 23:00,34,UYMVD_E5,576179378,6138373493,Tres Cruces 2
49,UYMVD_2015_1_6_0,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 00:00,16,UYMVD_E5,576179378,6138373493,Tres Cruces 2
50,UYMVD_2015_1_6_1,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 01:00,17,UYMVD_E5,576179378,6138373493,Tres Cruces 2
51,UYMVD_2015_1_6_2,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 02:00,14,UYMVD_E5,576179378,6138373493,Tres Cruces 2
52,UYMVD_2015_1_6_3,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 03:00,16,UYMVD_E5,576179378,6138373493,Tres Cruces 2
53,UYMVD_2015_1_6_4,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 04:00,19,UYMVD_E5,576179378,6138373493,Tres Cruces 2
54,UYMVD_2015_1_6_5,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 05:00,28,UYMVD_E5,576179378,6138373493,Tres Cruces 2
55,UYMVD_2015_1_6_6,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 06:00,30,UYMVD_E5,576179378,6138373493,Tres Cruces 2
56,UYMVD_2015_1_6_7,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 07:00,36,UYMVD_E5,576179378,6138373493,Tres Cruces 2
57,UYMVD_2015_1_6_8,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 08:00,36,UYMVD_E5,576179378,6138373493,Tres Cruces 2
58,UYMVD_2015_1_6_9,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 09:00,44,UYMVD_E5,576179378,6138373493,Tres Cruces 2
59,UYMVD_2015_1_6_10,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 10:00,50,UYMVD_E5,576179378,6138373493,Tres Cruces 2
60,UYMVD_2015_1_6_11,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 11:00,31,UYMVD_E5,576179378,6138373493,Tres Cruces 2
61,UYMVD_2015_1_6_12,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 12:00,25,UYMVD_E5,576179378,6138373493,Tres Cruces 2
62,UYMVD_2015_1_6_13,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 13:00,20,UYMVD_E5,576179378,6138373493,Tres Cruces 2
63,UYMVD_2015_1_6_14,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 14:00,23,UYMVD_E5,576179378,6138373493,Tres Cruces 2
64,UYMVD_2015_1_6_15,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 15:00,23,UYMVD_E5,576179378,6138373493,Tres Cruces 2
65,UYMVD_2015_1_6_16,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 16:00,27,UYMVD_E5,576179378,6138373493,Tres Cruces 2
66,UYMVD_2015_1_6_17,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 17:00,27,UYMVD_E5,576179378,6138373493,Tres Cruces 2
67,UYMVD_2015_1_6_18,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 18:00,35,UYMVD_E5,576179378,6138373493,Tres Cruces 2
68,UYMVD_2015_1_6_19,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 19:00,40,UYMVD_E5,576179378,6138373493,Tres Cruces 2
69,UYMVD_2015_1_6_20,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 20:00,46,UYMVD_E5,576179378,6138373493,Tres Cruces 2
70,UYMVD_2015_1_6_21,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 21:00,35,UYMVD_E5,576179378,6138373493,Tres Cruces 2
71,UYMVD_2015_1_6_22,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 22:00,35,UYMVD_E5,576179378,6138373493,Tres Cruces 2
72,UYMVD_2015_1_6_23,UYMVD_NO2_2,1,NO2,ug/m3,06/01/15 23:00,56,UYMVD_E5,576179378,6138373493,Tres Cruces 2
73,UYMVD_2015_1_7_0,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 00:00,71,UYMVD_E5,576179378,6138373493,Tres Cruces 2
74,UYMVD_2015_1_7_1,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 01:00,44,UYMVD_E5,576179378,6138373493,Tres Cruces 2
75,UYMVD_2015_1_7_2,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 02:00,26,UYMVD_E5,576179378,6138373493,Tres Cruces 2
76,UYMVD_2015_1_7_3,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 03:00,19,UYMVD_E5,576179378,6138373493,Tres Cruces 2
77,UYMVD_2015_1_7_4,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 04:00,34,UYMVD_E5,576179378,6138373493,Tres Cruces 2
78,UYMVD_2015_1_7_5,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 05:00,51,UYMVD_E5,576179378,6138373493,Tres Cruces 2
79,UYMVD_2015_1_7_6,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 06:00,60,UYMVD_E5,576179378,6138373493,Tres Cruces 2
80,UYMVD_2015_1_7_7,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 07:00,61,UYMVD_E5,576179378,6138373493,Tres Cruces 2
81,UYMVD_2015_1_7_8,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 08:00,69,UYMVD_E5,576179378,6138373493,Tres Cruces 2
82,UYMVD_2015_1_7_9,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 09:00,64,UYMVD_E5,576179378,6138373493,Tres Cruces 2
83,UYMVD_2015_1_7_10,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 10:00,61,UYMVD_E5,576179378,6138373493,Tres Cruces 2
84,UYMVD_2015_1_7_11,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 11:00,58,UYMVD_E5,576179378,6138373493,Tres Cruces 2
85,UYMVD_2015_1_7_12,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 12:00,55,UYMVD_E5,576179378,6138373493,Tres Cruces 2
86,UYMVD_2015_1_7_13,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 13:00,43,UYMVD_E5,576179378,6138373493,Tres Cruces 2
87,UYMVD_2015_1_7_14,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 14:00,45,UYMVD_E5,576179378,6138373493,Tres Cruces 2
88,UYMVD_2015_1_7_15,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 15:00,38,UYMVD_E5,576179378,6138373493,Tres Cruces 2
89,UYMVD_2015_1_7_16,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 16:00,48,UYMVD_E5,576179378,6138373493,Tres Cruces 2
90,UYMVD_2015_1_7_17,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 17:00,38,UYMVD_E5,576179378,6138373493,Tres Cruces 2
91,UYMVD_2015_1_7_18,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 18:00,31,UYMVD_E5,576179378,6138373493,Tres Cruces 2
92,UYMVD_2015_1_7_19,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 19:00,34,UYMVD_E5,576179378,6138373493,Tres Cruces 2
93,UYMVD_2015_1_7_20,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 20:00,37,UYMVD_E5,576179378,6138373493,Tres Cruces 2
94,UYMVD_2015_1_7_21,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 21:00,30,UYMVD_E5,576179378,6138373493,Tres Cruces 2
95,UYMVD_2015_1_7_22,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 22:00,31,UYMVD_E5,576179378,6138373493,Tres Cruces 2
96,UYMVD_2015_1_7_23,UYMVD_NO2_2,1,NO2,ug/m3,07/01/15 23:00,28,UYMVD_E5,576179378,6138373493,Tres Cruces 2
97,UYMVD_2015_1_8_0,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 00:00,23,UYMVD_E5,576179378,6138373493,Tres Cruces 2
98,UYMVD_2015_1_8_1,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 01:00,22,UYMVD_E5,576179378,6138373493,Tres Cruces 2
99,UYMVD_2015_1_8_2,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 02:00,14,UYMVD_E5,576179378,6138373493,Tres Cruces 2
100,UYMVD_2015_1_8_3,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 03:00,20,UYMVD_E5,576179378,6138373493,Tres Cruces 2
101,UYMVD_2015_1_8_4,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 04:00,28,UYMVD_E5,576179378,6138373493,Tres Cruces 2
102,UYMVD_2015_1_8_5,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 05:00,42,UYMVD_E5,576179378,6138373493,Tres Cruces 2
103,UYMVD_2015_1_8_6,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 06:00,42,UYMVD_E5,576179378,6138373493,Tres Cruces 2
104,UYMVD_2015_1_8_7,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 07:00,41,UYMVD_E5,576179378,6138373493,Tres Cruces 2
105,UYMVD_2015_1_8_8,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 08:00,36,UYMVD_E5,576179378,6138373493,Tres Cruces 2
106,UYMVD_2015_1_8_9,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 09:00,43,UYMVD_E5,576179378,6138373493,Tres Cruces 2
107,UYMVD_2015_1_8_10,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 10:00,47,UYMVD_E5,576179378,6138373493,Tres Cruces 2
108,UYMVD_2015_1_8_11,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 11:00,75,UYMVD_E5,576179378,6138373493,Tres Cruces 2
109,UYMVD_2015_1_8_12,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 12:00,88,UYMVD_E5,576179378,6138373493,Tres Cruces 2
110,UYMVD_2015_1_8_13,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 13:00,68,UYMVD_E5,576179378,6138373493,Tres Cruces 2
111,UYMVD_2015_1_8_14,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 14:00,49,UYMVD_E5,576179378,6138373493,Tres Cruces 2
112,UYMVD_2015_1_8_15,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 15:00,64,UYMVD_E5,576179378,6138373493,Tres Cruces 2
113,UYMVD_2015_1_8_16,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 16:00,61,UYMVD_E5,576179378,6138373493,Tres Cruces 2
114,UYMVD_2015_1_8_17,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 17:00,64,UYMVD_E5,576179378,6138373493,Tres Cruces 2
115,UYMVD_2015_1_8_18,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 18:00,75,UYMVD_E5,576179378,6138373493,Tres Cruces 2
116,UYMVD_2015_1_8_19,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 19:00,67,UYMVD_E5,576179378,6138373493,Tres Cruces 2
117,UYMVD_2015_1_8_20,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 20:00,56,UYMVD_E5,576179378,6138373493,Tres Cruces 2
118,UYMVD_2015_1_8_21,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 21:00,70,UYMVD_E5,576179378,6138373493,Tres Cruces 2
119,UYMVD_2015_1_8_22,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 22:00,39,UYMVD_E5,576179378,6138373493,Tres Cruces 2
120,UYMVD_2015_1_8_23,UYMVD_NO2_2,1,NO2,ug/m3,08/01/15 23:00,32,UYMVD_E5,576179378,6138373493,Tres Cruces 2
121,UYMVD_2015_1_9_0,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 00:00,17,UYMVD_E5,576179378,6138373493,Tres Cruces 2
122,UYMVD_2015_1_9_1,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 01:00,18,UYMVD_E5,576179378,6138373493,Tres Cruces 2
123,UYMVD_2015_1_9_2,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 02:00,12,UYMVD_E5,576179378,6138373493,Tres Cruces 2
124,UYMVD_2015_1_9_3,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 03:00,17,UYMVD_E5,576179378,6138373493,Tres Cruces 2
125,UYMVD_2015_1_9_4,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 04:00,19,UYMVD_E5,576179378,6138373493,Tres Cruces 2
126,UYMVD_2015_1_9_5,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 05:00,39,UYMVD_E5,576179378,6138373493,Tres Cruces 2
127,UYMVD_2015_1_9_6,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 06:00,40,UYMVD_E5,576179378,6138373493,Tres Cruces 2
128,UYMVD_2015_1_9_7,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 07:00,33,UYMVD_E5,576179378,6138373493,Tres Cruces 2
129,UYMVD_2015_1_9_8,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 08:00,29,UYMVD_E5,576179378,6138373493,Tres Cruces 2
130,UYMVD_2015_1_9_9,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 09:00,33,UYMVD_E5,576179378,6138373493,Tres Cruces 2
131,UYMVD_2015_1_9_10,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 10:00,33,UYMVD_E5,576179378,6138373493,Tres Cruces 2
132,UYMVD_2015_1_9_11,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 11:00,68,UYMVD_E5,576179378,6138373493,Tres Cruces 2
133,UYMVD_2015_1_9_12,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 12:00,70,UYMVD_E5,576179378,6138373493,Tres Cruces 2
134,UYMVD_2015_1_9_13,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 13:00,54,UYMVD_E5,576179378,6138373493,Tres Cruces 2
135,UYMVD_2015_1_9_14,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 14:00,59,UYMVD_E5,576179378,6138373493,Tres Cruces 2
136,UYMVD_2015_1_9_15,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 15:00,40,UYMVD_E5,576179378,6138373493,Tres Cruces 2
137,UYMVD_2015_1_9_16,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 16:00,44,UYMVD_E5,576179378,6138373493,Tres Cruces 2
138,UYMVD_2015_1_9_17,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 17:00,74,UYMVD_E5,576179378,6138373493,Tres Cruces 2
139,UYMVD_2015_1_9_18,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 18:00,98,UYMVD_E5,576179378,6138373493,Tres Cruces 2
140,UYMVD_2015_1_9_19,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 19:00,102,UYMVD_E5,576179378,6138373493,Tres Cruces 2
141,UYMVD_2015_1_9_20,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 20:00,94,UYMVD_E5,576179378,6138373493,Tres Cruces 2
142,UYMVD_2015_1_9_21,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 21:00,96,UYMVD_E5,576179378,6138373493,Tres Cruces 2
143,UYMVD_2015_1_9_22,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 22:00,83,UYMVD_E5,576179378,6138373493,Tres Cruces 2
144,UYMVD_2015_1_9_23,UYMVD_NO2_2,1,NO2,ug/m3,09/01/15 23:00,48,UYMVD_E5,576179378,6138373493,Tres Cruces 2
145,UYMVD_2015_1_10_0,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 00:00,62,UYMVD_E5,576179378,6138373493,Tres Cruces 2
146,UYMVD_2015_1_10_1,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 01:00,44,UYMVD_E5,576179378,6138373493,Tres Cruces 2
147,UYMVD_2015_1_10_2,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 02:00,44,UYMVD_E5,576179378,6138373493,Tres Cruces 2
148,UYMVD_2015_1_10_3,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 03:00,19,UYMVD_E5,576179378,6138373493,Tres Cruces 2
149,UYMVD_2015_1_10_4,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 04:00,29,UYMVD_E5,576179378,6138373493,Tres Cruces 2
150,UYMVD_2015_1_10_5,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 05:00,59,UYMVD_E5,576179378,6138373493,Tres Cruces 2
151,UYMVD_2015_1_10_6,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 06:00,65,UYMVD_E5,576179378,6138373493,Tres Cruces 2
152,UYMVD_2015_1_10_7,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 07:00,65,UYMVD_E5,576179378,6138373493,Tres Cruces 2
153,UYMVD_2015_1_10_8,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 08:00,59,UYMVD_E5,576179378,6138373493,Tres Cruces 2
154,UYMVD_2015_1_10_9,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 09:00,67,UYMVD_E5,576179378,6138373493,Tres Cruces 2
155,UYMVD_2015_1_10_10,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 10:00,57,UYMVD_E5,576179378,6138373493,Tres Cruces 2
156,UYMVD_2015_1_10_11,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 11:00,46,UYMVD_E5,576179378,6138373493,Tres Cruces 2
157,UYMVD_2015_1_10_12,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 12:00,56,UYMVD_E5,576179378,6138373493,Tres Cruces 2
158,UYMVD_2015_1_10_13,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 13:00,44,UYMVD_E5,576179378,6138373493,Tres Cruces 2
159,UYMVD_2015_1_10_14,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 14:00,37,UYMVD_E5,576179378,6138373493,Tres Cruces 2
160,UYMVD_2015_1_10_15,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 15:00,38,UYMVD_E5,576179378,6138373493,Tres Cruces 2
161,UYMVD_2015_1_10_16,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 16:00,52,UYMVD_E5,576179378,6138373493,Tres Cruces 2
162,UYMVD_2015_1_10_17,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 17:00,50,UYMVD_E5,576179378,6138373493,Tres Cruces 2
163,UYMVD_2015_1_10_18,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 18:00,63,UYMVD_E5,576179378,6138373493,Tres Cruces 2
164,UYMVD_2015_1_10_19,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 19:00,76,UYMVD_E5,576179378,6138373493,Tres Cruces 2
165,UYMVD_2015_1_10_20,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 20:00,92,UYMVD_E5,576179378,6138373493,Tres Cruces 2
166,UYMVD_2015_1_10_21,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 21:00,62,UYMVD_E5,576179378,6138373493,Tres Cruces 2
167,UYMVD_2015_1_10_22,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 22:00,51,UYMVD_E5,576179378,6138373493,Tres Cruces 2
168,UYMVD_2015_1_10_23,UYMVD_NO2_2,1,NO2,ug/m3,10/01/15 23:00,54,UYMVD_E5,576179378,6138373493,Tres Cruces 2
169,UYMVD_2015_1_11_0,UYMVD_NO2_2,1,NO2,ug/m3,11/01/15 00:00,53,UYMVD_E5,576179378,6138373493,Tres Cruces 2
170,UYMVD_2015_1_11_1,UYMVD_NO2_2,1,NO2,ug/m3,11/01/15 01:00,35,UYMVD_E5,576179378,6138373493,Tres Cruces 2
171,UYMVD_2015_1_11_2,UYMVD_NO2_2,1,NO2,ug/m3,11/01/15 02:00,27,UYMVD_E5,576179378,6138373493,Tres Cruces 2
